0.0000000000, 69.0000000000, 65.0000000000, 0.9979166400, 1.0000000000, 88.0000000000
0.0000000000, 81.0000000000, 72.0000000000, 0.9979166400, 1.0000000000, 88.0000000000
1.0000000000, 78.0000000000, 70.0000000000, 0.9979166400, 1.0000000000, 88.0000000000
1.0000000000, 69.0000000000, 65.0000000000, 0.9979166400, 1.0000000000, 88.0000000000
2.5000000000, 69.0000000000, 65.0000000000, 0.4979166700, 1.0000000000, 88.0000000000
3.0000000000, 69.0000000000, 65.0000000000, 0.4979166700, 1.0000000000, 49.0000000000
3.5000000000, 69.0000000000, 65.0000000000, 0.4979166700, 1.0000000000, 49.0000000000
4.0000000000, 71.0000000000, 66.0000000000, 0.1208333300, 1.0000000000, 49.0000000000
4.1229167000, 73.0000000000, 67.0000000000, 0.1208333300, 1.0000000000, 49.0000000000
4.2479167000, 71.0000000000, 66.0000000000, 0.1208333300, 1.0000000000, 49.0000000000
4.3750000000, 73.0000000000, 67.0000000000, 0.1208333300, 1.0000000000, 49.0000000000
4.4979167000, 71.0000000000, 66.0000000000, 0.1208333300, 1.0000000000, 49.0000000000
4.6229167000, 73.0000000000, 67.0000000000, 0.1208333300, 1.0000000000, 49.0000000000
4.7500000000, 69.0000000000, 65.0000000000, 0.1229166700, 1.0000000000, 49.0000000000
4.8750000000, 71.0000000000, 66.0000000000, 0.1229166700, 1.0000000000, 49.0000000000
5.0000000000, 69.0000000000, 65.0000000000, 0.9979166400, 1.0000000000, 49.0000000000
6.2500000000, 69.0000000000, 65.0000000000, 0.2479166700, 1.0000000000, 49.0000000000
6.5000000000, 71.0000000000, 66.0000000000, 0.2479166700, 1.0000000000, 49.0000000000
6.7500000000, 73.0000000000, 67.0000000000, 0.2479166700, 1.0000000000, 49.0000000000
7.0000000000, 74.0000000000, 68.0000000000, 0.2479166700, 1.0000000000, 49.0000000000
7.2500000000, 76.0000000000, 69.0000000000, 0.2479166700, 1.0000000000, 49.0000000000
7.5000000000, 78.0000000000, 70.0000000000, 0.2479166700, 1.0000000000, 49.0000000000
7.7500000000, 79.0000000000, 71.0000000000, 0.2479166700, 1.0000000000, 49.0000000000
8.0000000000, 81.0000000000, 72.0000000000, 0.9979166400, 1.0000000000, 88.0000000000
8.0000000000, 69.0000000000, 65.0000000000, 0.9979166400, 1.0000000000, 88.0000000000
9.0000000000, 78.0000000000, 70.0000000000, 0.9979166400, 1.0000000000, 88.0000000000
9.0000000000, 69.0000000000, 65.0000000000, 0.9979166400, 1.0000000000, 88.0000000000
10.5000000000, 69.0000000000, 65.0000000000, 0.4979166700, 1.0000000000, 49.0000000000
11.0000000000, 69.0000000000, 65.0000000000, 0.4979166700, 1.0000000000, 49.0000000000
11.5000000000, 69.0000000000, 65.0000000000, 0.4979166700, 1.0000000000, 49.0000000000
12.0000000000, 67.0000000000, 64.0000000000, 0.7479166400, 1.0000000000, 49.0000000000
12.7500000000, 66.0000000000, 63.0000000000, 0.1229166700, 1.0000000000, 49.0000000000
12.8750000000, 67.0000000000, 64.0000000000, 0.1229166700, 1.0000000000, 49.0000000000
13.0000000000, 66.0000000000, 63.0000000000, 0.9979166400, 1.0000000000, 49.0000000000
14.0000000000, 74.0000000000, 68.0000000000, 0.4979166700, 1.0000000000, 49.0000000000
14.5000000000, 78.0000000000, 70.0000000000, 0.4979166700, 1.0000000000, 88.0000000000
15.0000000000, 81.0000000000, 72.0000000000, 0.4979166700, 1.0000000000, 88.0000000000
15.5000000000, 86.0000000000, 75.0000000000, 0.4979166700, 1.0000000000, 88.0000000000
16.0000000000, 86.0000000000, 75.0000000000, 0.4979166700, 1.0000000000, 88.0000000000
16.5000000000, 85.0000000000, 74.0000000000, 0.4979166700, 1.0000000000, 88.0000000000
17.0000000000, 83.0000000000, 73.0000000000, 0.2479166700, 1.0000000000, 88.0000000000
17.5000000000, 81.0000000000, 72.0000000000, 0.2479166700, 1.0000000000, 88.0000000000
18.0000000000, 81.0000000000, 72.0000000000, 0.4979166700, 1.0000000000, 88.0000000000
18.5000000000, 79.0000000000, 71.0000000000, 0.4979166700, 1.0000000000, 88.0000000000
19.0000000000, 78.0000000000, 70.0000000000, 0.2479166700, 1.0000000000, 88.0000000000
19.5000000000, 76.0000000000, 69.0000000000, 0.2479166700, 1.0000000000, 88.0000000000
20.0000000000, 78.0000000000, 70.0000000000, 0.2479166700, 1.0000000000, 88.0000000000
20.2500000000, 81.0000000000, 72.0000000000, 0.2479166700, 1.0000000000, 88.0000000000
20.5000000000, 79.0000000000, 71.0000000000, 0.2479166700, 1.0000000000, 88.0000000000
20.7500000000, 83.0000000000, 73.0000000000, 0.2479166700, 1.0000000000, 88.0000000000
21.0000000000, 81.0000000000, 72.0000000000, 0.9979166400, 1.0000000000, 88.0000000000
22.0000000000, 74.0000000000, 68.0000000000, 0.4979166700, 1.0000000000, 88.0000000000
22.5000000000, 78.0000000000, 70.0000000000, 0.4979166700, 1.0000000000, 88.0000000000
23.0000000000, 81.0000000000, 72.0000000000, 0.4979166700, 1.0000000000, 88.0000000000
23.5000000000, 86.0000000000, 75.0000000000, 0.4979166700, 1.0000000000, 88.0000000000
24.0000000000, 86.0000000000, 75.0000000000, 0.4979166700, 1.0000000000, 88.0000000000
24.5000000000, 85.0000000000, 74.0000000000, 0.4979166700, 1.0000000000, 88.0000000000
25.0000000000, 83.0000000000, 73.0000000000, 0.2479166700, 1.0000000000, 88.0000000000
25.5000000000, 81.0000000000, 72.0000000000, 0.2479166700, 1.0000000000, 88.0000000000
26.0000000000, 81.0000000000, 72.0000000000, 0.4979166700, 1.0000000000, 88.0000000000
26.5000000000, 79.0000000000, 71.0000000000, 0.4979166700, 1.0000000000, 88.0000000000
27.0000000000, 78.0000000000, 70.0000000000, 0.2479166700, 1.0000000000, 88.0000000000
27.5000000000, 76.0000000000, 69.0000000000, 0.2479166700, 1.0000000000, 88.0000000000
28.0000000000, 78.0000000000, 70.0000000000, 0.2479166700, 1.0000000000, 88.0000000000
28.2500000000, 81.0000000000, 72.0000000000, 0.2479166700, 1.0000000000, 88.0000000000
28.5000000000, 79.0000000000, 71.0000000000, 0.2479166700, 1.0000000000, 88.0000000000
28.7500000000, 83.0000000000, 73.0000000000, 0.2479166700, 1.0000000000, 88.0000000000
29.0000000000, 81.0000000000, 72.0000000000, 0.9979166400, 1.0000000000, 88.0000000000
30.0000000000, 74.0000000000, 68.0000000000, 0.2479166700, 1.0000000000, 88.0000000000
30.2500000000, 76.0000000000, 69.0000000000, 0.2479166700, 1.0000000000, 88.0000000000
30.5000000000, 78.0000000000, 70.0000000000, 0.2479166700, 1.0000000000, 88.0000000000
30.7500000000, 79.0000000000, 71.0000000000, 0.2479166700, 1.0000000000, 88.0000000000
31.0000000000, 81.0000000000, 72.0000000000, 0.2479166700, 1.0000000000, 88.0000000000
31.2500000000, 83.0000000000, 73.0000000000, 0.2479166700, 1.0000000000, 88.0000000000
31.5000000000, 85.0000000000, 74.0000000000, 0.2479166700, 1.0000000000, 88.0000000000
31.7500000000, 86.0000000000, 75.0000000000, 0.2479166700, 1.0000000000, 88.0000000000
32.0000000000, 76.0000000000, 69.0000000000, 0.2479166700, 1.0000000000, 88.0000000000
32.2500000000, 78.0000000000, 70.0000000000, 0.2479166700, 1.0000000000, 88.0000000000
32.5000000000, 79.0000000000, 71.0000000000, 0.2479166700, 1.0000000000, 88.0000000000
32.7500000000, 78.0000000000, 70.0000000000, 0.2479166700, 1.0000000000, 88.0000000000
33.0000000000, 76.0000000000, 69.0000000000, 0.9979166400, 1.0000000000, 88.0000000000
34.0000000000, 76.0000000000, 69.0000000000, 0.2479166700, 1.0000000000, 88.0000000000
34.2500000000, 78.0000000000, 70.0000000000, 0.2479166700, 1.0000000000, 88.0000000000
34.5000000000, 79.0000000000, 71.0000000000, 0.2479166700, 1.0000000000, 88.0000000000
34.7500000000, 81.0000000000, 72.0000000000, 0.2479166700, 1.0000000000, 88.0000000000
35.0000000000, 83.0000000000, 73.0000000000, 0.2479166700, 1.0000000000, 88.0000000000
35.2500000000, 79.0000000000, 71.0000000000, 0.2479166700, 1.0000000000, 88.0000000000
35.5000000000, 78.0000000000, 70.0000000000, 0.2479166700, 1.0000000000, 88.0000000000
35.7500000000, 76.0000000000, 69.0000000000, 0.2479166700, 1.0000000000, 88.0000000000
36.0000000000, 78.0000000000, 70.0000000000, 0.1229166700, 1.0000000000, 88.0000000000
36.1250000000, 79.0000000000, 71.0000000000, 0.1229166700, 1.0000000000, 88.0000000000
36.2500000000, 81.0000000000, 72.0000000000, 0.7479166400, 1.0000000000, 88.0000000000
37.0000000000, 81.0000000000, 72.0000000000, 1.9979167000, 1.0000000000, 88.0000000000
39.0000000000, 79.0000000000, 71.0000000000, 0.2479166700, 1.0000000000, 88.0000000000
39.2500000000, 78.0000000000, 70.0000000000, 0.2479166700, 1.0000000000, 88.0000000000
39.5000000000, 76.0000000000, 69.0000000000, 0.2479166700, 1.0000000000, 88.0000000000
39.7500000000, 74.0000000000, 68.0000000000, 0.2479166700, 1.0000000000, 88.0000000000
40.0000000000, 73.0000000000, 67.0000000000, 0.2479166700, 1.0000000000, 88.0000000000
